aspect,class,components,fill,image,mask,mask_area_ratio,method,new_image,new_mask,score,selection_score,source
2.2695,균열,4,0.0597,data/crack_only_gan_optimized_1100/train/B/00081_local_refined_local_균열_ref_02081_jpg.rf.644855388289cf3d1698dc13a93472bf.jpg,data/crack_only_gan_optimized_1100/train/mask/00081_local_refined_local_균열_ref_02081_jpg.rf.644855388289cf3d1698dc13a93472bf.png,0.026292,local_refined,B_0442.png,B_0442.png,0.8043,0.19545096707795911,data/crack_only_square/train/B/균열_ref_02081_jpg.rf.644855388289cf3d1698dc13a93472bf.jpg
1.8551,균열,3,0.0495,data/crack_only_gan_optimized_1100/train/B/00109_local_refined_local_균열_ref_02432_jpg.rf.9a7abc8fc6274ee9788f91126c31c2fd.jpg,data/crack_only_gan_optimized_1100/train/mask/00109_local_refined_local_균열_ref_02432_jpg.rf.9a7abc8fc6274ee9788f91126c31c2fd.png,0.026687,local_refined,B_0443.png,B_0443.png,0.7803,0.19558366635981347,data/crack_only_square/train/B/균열_ref_02432_jpg.rf.9a7abc8fc6274ee9788f91126c31c2fd.jpg
2.2145,균열,6,0.0550,data/crack_only_gan_optimized_1100/train/B/00075_local_refined_local_균열_ref_02446_jpg.rf.e8d9e5679baf0e0e11fbec0be4cfd803.jpg,data/crack_only_gan_optimized_1100/train/mask/00075_local_refined_local_균열_ref_02446_jpg.rf.e8d9e5679baf0e0e11fbec0be4cfd803.png,0.024814,local_refined,B_0444.png,B_0444.png,0.8140,0.19599511183053658,data/crack_only_square/train/B/균열_ref_02446_jpg.rf.e8d9e5679baf0e0e11fbec0be4cfd803.jpg
4.4255,균열,1,0.1365,data/crack_only_gan_optimized_1100/train/B/00959_crackseg_train_crackseg_train_3585.rf.2f6e801aa382de67736f17a92d799d8a.jpg,data/crack_only_gan_optimized_1100/train/mask/00959_crackseg_train_crackseg_train_3585.rf.2f6e801aa382de67736f17a92d799d8a.png,0.030834,crackseg_train,B_0445.png,B_0445.png,0.8776,0.1969945905218906,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3585.rf.2f6e801aa382de67736f17a92d799d8a.jpg
6.2424,균열,1,0.2101,data/crack_only_gan_optimized_1100/train/B/00671_crackseg_train_crackseg_train_3133.rf.cd4f786acd574ab9c1cae50a9b84a18f.jpg,data/crack_only_gan_optimized_1100/train/mask/00671_crackseg_train_crackseg_train_3133.rf.cd4f786acd574ab9c1cae50a9b84a18f.png,0.033018,crackseg_train,B_0446.png,B_0446.png,0.8915,0.1971667690657846,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3133.rf.cd4f786acd574ab9c1cae50a9b84a18f.jpg
4.3108,균열,4,0.1224,data/crack_only_gan_optimized_1100/train/B/00030_local_refined_local_균열_ref_00737_jpg.rf.cbc8754e00c165ae651b66573442e0fb.jpg,data/crack_only_gan_optimized_1100/train/mask/00030_local_refined_local_균열_ref_00737_jpg.rf.cbc8754e00c165ae651b66573442e0fb.png,0.028220,local_refined,B_0447.png,B_0447.png,0.8910,0.19735252049312885,data/crack_only_square/train/B/균열_ref_00737_jpg.rf.cbc8754e00c165ae651b66573442e0fb.jpg
7.2917,균열,2,0.1495,data/crack_only_gan_optimized_1100/train/B/00604_crackseg_train_crackseg_train_141.rf.799b50d042cb1a0eb25b55809a750391.jpg,data/crack_only_gan_optimized_1100/train/mask/00604_crackseg_train_crackseg_train_141.rf.799b50d042cb1a0eb25b55809a750391.png,0.014516,crackseg_train,B_0448.png,B_0448.png,0.9307,0.19842762660486973,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/141.rf.799b50d042cb1a0eb25b55809a750391.jpg
1.2584,균열,9,0.0276,data/crack_only_gan_optimized_1100/train/B/00097_local_refined_local_균열_ref_05349_jpg.rf.366c622db784a8dddfe67e3c02b64745.jpg,data/crack_only_gan_optimized_1100/train/mask/00097_local_refined_local_균열_ref_05349_jpg.rf.366c622db784a8dddfe67e3c02b64745.png,0.021826,local_refined,B_0449.png,B_0449.png,0.7878,0.1987253468838214,data/crack_only_square/train/B/균열_ref_05349_jpg.rf.366c622db784a8dddfe67e3c02b64745.jpg
7.6154,균열,1,0.1169,data/crack_only_gan_optimized_1100/train/B/01027_crackseg_train_crackseg_train_3845.rf.4ffa1ad7fa18dcd7cc9fb049f07b0873.jpg,data/crack_only_gan_optimized_1100/train/mask/01027_crackseg_train_crackseg_train_3845.rf.4ffa1ad7fa18dcd7cc9fb049f07b0873.png,0.013909,crackseg_train,B_0450.png,B_0450.png,0.9214,0.19935612147665976,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3845.rf.4ffa1ad7fa18dcd7cc9fb049f07b0873.jpg
7.5556,균열,1,0.2462,data/crack_only_gan_optimized_1100/train/B/01018_crackseg_train_crackseg_train_1705.rf.0d3d81717b5b428877b2bae9feceb045.jpg,data/crack_only_gan_optimized_1100/train/mask/01018_crackseg_train_crackseg_train_1705.rf.0d3d81717b5b428877b2bae9feceb045.png,0.013932,crackseg_train,B_0451.png,B_0451.png,0.9218,0.1998091655554647,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1705.rf.0d3d81717b5b428877b2bae9feceb045.jpg
4.4194,균열,1,0.1402,data/crack_only_gan_optimized_1100/train/B/00977_crackseg_train_crackseg_train_3033.rf.05fd4914979895edd1fcb7aa6f953cc1.jpg,data/crack_only_gan_optimized_1100/train/mask/00977_crackseg_train_crackseg_train_3033.rf.05fd4914979895edd1fcb7aa6f953cc1.png,0.030973,crackseg_train,B_0452.png,B_0452.png,0.8763,0.19996671251687348,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3033.rf.05fd4914979895edd1fcb7aa6f953cc1.jpg
6.7097,균열,1,0.0966,data/crack_only_gan_optimized_1100/train/B/00703_crackseg_train_crackseg_train_3534.rf.66b162d600adafc27e4f36d7b7491eb0.jpg,data/crack_only_gan_optimized_1100/train/mask/00703_crackseg_train_crackseg_train_3534.rf.66b162d600adafc27e4f36d7b7491eb0.png,0.014394,crackseg_train,B_0453.png,B_0453.png,0.9288,0.2003116501772571,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3534.rf.66b162d600adafc27e4f36d7b7491eb0.jpg
6.8333,균열,2,0.1037,data/crack_only_gan_optimized_1100/train/B/00487_crackseg_train_crackseg_train_3895.rf.c62f7cbb32461668366ab48d08d85f09.jpg,data/crack_only_gan_optimized_1100/train/mask/00487_crackseg_train_crackseg_train_3895.rf.c62f7cbb32461668366ab48d08d85f09.png,0.014735,crackseg_train,B_0454.png,B_0454.png,0.9339,0.20041044415962753,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3895.rf.c62f7cbb32461668366ab48d08d85f09.jpg
7.5789,균열,1,0.2197,data/crack_only_gan_optimized_1100/train/B/01036_crackseg_train_crackseg_train_1705.rf.aea0fbb6faf31f12735e59c7b18d088b.jpg,data/crack_only_gan_optimized_1100/train/mask/01036_crackseg_train_crackseg_train_1705.rf.aea0fbb6faf31f12735e59c7b18d088b.png,0.013891,crackseg_train,B_0455.png,B_0455.png,0.9211,0.20108634821299137,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1705.rf.aea0fbb6faf31f12735e59c7b18d088b.jpg
1.3142,균열,7,0.0310,data/crack_only_gan_optimized_1100/train/B/00110_local_refined_local_균열_ref_02083_jpg.rf.e1b84df884c8bf7e5c2289dc23b8d48a.jpg,data/crack_only_gan_optimized_1100/train/mask/00110_local_refined_local_균열_ref_02083_jpg.rf.e1b84df884c8bf7e5c2289dc23b8d48a.png,0.023601,local_refined,B_0456.png,B_0456.png,0.7799,0.20119730992698465,data/crack_only_square/train/B/균열_ref_02083_jpg.rf.e1b84df884c8bf7e5c2289dc23b8d48a.jpg
2.4242,균열,5,0.0628,data/crack_only_gan_optimized_1100/train/B/00074_local_refined_local_균열_ref_01376_jpg.rf.23eef48b89b7cad9037f7b973081cad1.jpg,data/crack_only_gan_optimized_1100/train/mask/00074_local_refined_local_균열_ref_01376_jpg.rf.23eef48b89b7cad9037f7b973081cad1.png,0.025923,local_refined,B_0457.png,B_0457.png,0.8151,0.20126029890988656,data/crack_only_square/train/B/균열_ref_01376_jpg.rf.23eef48b89b7cad9037f7b973081cad1.jpg
5.8592,균열,1,0.0870,data/crack_only_gan_optimized_1100/train/B/00406_crackseg_train_crackseg_train_3163.rf.02dd3d8b3d3958ec5f598b26bc895e09.jpg,data/crack_only_gan_optimized_1100/train/mask/00406_crackseg_train_crackseg_train_3163.rf.02dd3d8b3d3958ec5f598b26bc895e09.png,0.014856,crackseg_train,B_0458.png,B_0458.png,0.9357,0.20159110905014227,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3163.rf.02dd3d8b3d3958ec5f598b26bc895e09.jpg
3.3508,균열,6,0.0626,data/crack_only_gan_optimized_1100/train/B/00023_local_refined_local_균열_ref_00021_jpg.rf.8659bb98410a798b0bd17a34876c994d.jpg,data/crack_only_gan_optimized_1100/train/mask/00023_local_refined_local_균열_ref_00021_jpg.rf.8659bb98410a798b0bd17a34876c994d.png,0.018689,local_refined,B_0459.png,B_0459.png,0.9029,0.20248176961559766,data/crack_only_square/train/B/균열_ref_00021_jpg.rf.8659bb98410a798b0bd17a34876c994d.jpg
6.0000,균열,1,0.0919,data/crack_only_gan_optimized_1100/train/B/00460_crackseg_train_crackseg_train_1614.rf.c0bb3c882c1bf29d13fefc20a4d68ccb.jpg,data/crack_only_gan_optimized_1100/train/mask/00460_crackseg_train_crackseg_train_1614.rf.c0bb3c882c1bf29d13fefc20a4d68ccb.png,0.014741,crackseg_train,B_0460.png,B_0460.png,0.9340,0.2029863220905635,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1614.rf.c0bb3c882c1bf29d13fefc20a4d68ccb.jpg
7.5636,균열,1,0.1048,data/crack_only_gan_optimized_1100/train/B/01081_crackseg_train_crackseg_train_2568.rf.04f8d555f80c4b1060146d631e9d96cf.jpg,data/crack_only_gan_optimized_1100/train/mask/01081_crackseg_train_crackseg_train_2568.rf.04f8d555f80c4b1060146d631e9d96cf.png,0.013857,crackseg_train,B_0461.png,B_0461.png,0.9206,0.20302175660712957,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2568.rf.04f8d555f80c4b1060146d631e9d96cf.jpg
4.6932,균열,1,0.1498,data/crack_only_gan_optimized_1100/train/B/00770_crackseg_train_crackseg_train_2171.rf.3010c9bc5130b6a3f5b3c7dedf7dc4f8.jpg,data/crack_only_gan_optimized_1100/train/mask/00770_crackseg_train_crackseg_train_2171.rf.3010c9bc5130b6a3f5b3c7dedf7dc4f8.png,0.031470,crackseg_train,B_0462.png,B_0462.png,0.8866,0.20429296751669979,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2171.rf.3010c9bc5130b6a3f5b3c7dedf7dc4f8.jpg
5.1951,균열,7,0.0939,data/crack_only_gan_optimized_1100/train/B/00003_local_refined_local_균열_ref_05359_jpg.rf.3bf0d36ac9ed5d7929d6b1d92111eee2.jpg,data/crack_only_gan_optimized_1100/train/mask/00003_local_refined_local_균열_ref_05359_jpg.rf.3bf0d36ac9ed5d7929d6b1d92111eee2.png,0.018010,local_refined,B_0463.png,B_0463.png,0.9773,0.2043814412107932,data/crack_only_square/train/B/균열_ref_05359_jpg.rf.3bf0d36ac9ed5d7929d6b1d92111eee2.jpg
5.7083,균열,1,0.0869,data/crack_only_gan_optimized_1100/train/B/00388_crackseg_train_crackseg_train_3820.rf.7062a5a7cfe2861a89594207e248443b.jpg,data/crack_only_gan_optimized_1100/train/mask/00388_crackseg_train_crackseg_train_3820.rf.7062a5a7cfe2861a89594207e248443b.png,0.014862,crackseg_train,B_0464.png,B_0464.png,0.9358,0.20510914185497497,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3820.rf.7062a5a7cfe2861a89594207e248443b.jpg
4.1515,균열,2,0.1280,data/crack_only_gan_optimized_1100/train/B/01031_crackseg_train_crackseg_train_3149.rf.b1c09cb8d6a6500a67cb83764e8f5955.jpg,data/crack_only_gan_optimized_1100/train/mask/01031_crackseg_train_crackseg_train_3149.rf.b1c09cb8d6a6500a67cb83764e8f5955.png,0.030106,crackseg_train,B_0465.png,B_0465.png,0.8691,0.20563382215199769,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3149.rf.b1c09cb8d6a6500a67cb83764e8f5955.jpg
6.5556,균열,1,0.2255,data/crack_only_gan_optimized_1100/train/B/00797_crackseg_val_crackseg_val_3181.rf.b59592d3ddc11674dfbb1ac26565a3b9.jpg,data/crack_only_gan_optimized_1100/train/mask/00797_crackseg_val_crackseg_val_3181.rf.b59592d3ddc11674dfbb1ac26565a3b9.png,0.033908,crackseg_val,B_0466.png,B_0466.png,0.8857,0.2061615389020982,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/3181.rf.b59592d3ddc11674dfbb1ac26565a3b9.jpg
6.3030,균열,1,0.2118,data/crack_only_gan_optimized_1100/train/B/00752_crackseg_train_crackseg_train_3092.rf.c342594eb3c11bc280bd7712803f4a05.jpg,data/crack_only_gan_optimized_1100/train/mask/00752_crackseg_train_crackseg_train_3092.rf.c342594eb3c11bc280bd7712803f4a05.png,0.033608,crackseg_train,B_0467.png,B_0467.png,0.8877,0.20686009233069735,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3092.rf.c342594eb3c11bc280bd7712803f4a05.jpg
1.8444,균열,5,0.0476,data/crack_only_gan_optimized_1100/train/B/00098_local_refined_local_균열_ref_01714_jpg.rf.7cb7543ac76b42cd2dda2086cd414251.jpg,data/crack_only_gan_optimized_1100/train/mask/00098_local_refined_local_균열_ref_01714_jpg.rf.7cb7543ac76b42cd2dda2086cd414251.png,0.025813,local_refined,B_0468.png,B_0468.png,0.7870,0.21074326196299648,data/crack_only_square/train/B/균열_ref_01714_jpg.rf.7cb7543ac76b42cd2dda2086cd414251.jpg
2.2300,균열,5,0.0413,data/crack_only_gan_optimized_1100/train/B/00046_local_refined_local_균열_ref_01718_jpg.rf.6b498131ac3e1cd17e48499ba9010f76.jpg,data/crack_only_gan_optimized_1100/train/mask/00046_local_refined_local_균열_ref_01718_jpg.rf.6b498131ac3e1cd17e48499ba9010f76.png,0.018533,local_refined,B_0469.png,B_0469.png,0.8450,0.2133181922530427,data/crack_only_square/train/B/균열_ref_01718_jpg.rf.6b498131ac3e1cd17e48499ba9010f76.jpg
3.0918,균열,5,0.0556,data/crack_only_gan_optimized_1100/train/B/00034_local_refined_local_균열_ref_01727_jpg.rf.3e072b737083e3450d2a67b69f876a97.jpg,data/crack_only_gan_optimized_1100/train/mask/00034_local_refined_local_균열_ref_01727_jpg.rf.3e072b737083e3450d2a67b69f876a97.png,0.017974,local_refined,B_0470.png,B_0470.png,0.8815,0.21460051967938715,data/crack_only_square/train/B/균열_ref_01727_jpg.rf.3e072b737083e3450d2a67b69f876a97.jpg
1.6203,균열,10,0.0363,data/crack_only_gan_optimized_1100/train/B/00091_local_refined_local_균열_ref_01712_jpg.rf.190e42ac96f95d12c3ba016894d98528.jpg,data/crack_only_gan_optimized_1100/train/mask/00091_local_refined_local_균열_ref_01712_jpg.rf.190e42ac96f95d12c3ba016894d98528.png,0.022417,local_refined,B_0471.png,B_0471.png,0.7938,0.215201645051738,data/crack_only_square/train/B/균열_ref_01712_jpg.rf.190e42ac96f95d12c3ba016894d98528.jpg
2.3970,균열,9,0.0567,data/crack_only_gan_optimized_1100/train/B/00059_local_refined_local_균열_ref_02436_jpg.rf.735525f3f6e0f8b83a22e7a6f3ef5869.jpg,data/crack_only_gan_optimized_1100/train/mask/00059_local_refined_local_균열_ref_02436_jpg.rf.735525f3f6e0f8b83a22e7a6f3ef5869.png,0.023667,local_refined,B_0472.png,B_0472.png,0.8272,0.21572649262478516,data/crack_only_square/train/B/균열_ref_02436_jpg.rf.735525f3f6e0f8b83a22e7a6f3ef5869.jpg
2.5197,균열,11,0.0542,data/crack_only_gan_optimized_1100/train/B/00049_local_refined_local_균열_ref_02086_jpg.rf.fb69d951641e5a7a2bafdea8aaa99582.jpg,data/crack_only_gan_optimized_1100/train/mask/00049_local_refined_local_균열_ref_02086_jpg.rf.fb69d951641e5a7a2bafdea8aaa99582.png,0.021492,local_refined,B_0473.png,B_0473.png,0.8417,0.2175285923196315,data/crack_only_square/train/B/균열_ref_02086_jpg.rf.fb69d951641e5a7a2bafdea8aaa99582.jpg
2.5911,균열,8,0.0638,data/crack_only_gan_optimized_1100/train/B/00055_local_refined_local_균열_ref_01048_jpg.rf.e03dbcc44c3138173622c74c86ba0346.jpg,data/crack_only_gan_optimized_1100/train/mask/00055_local_refined_local_균열_ref_01048_jpg.rf.e03dbcc44c3138173622c74c86ba0346.png,0.024617,local_refined,B_0474.png,B_0474.png,0.8346,0.2190471250834508,data/crack_only_square/train/B/균열_ref_01048_jpg.rf.e03dbcc44c3138173622c74c86ba0346.jpg
1.7877,균열,2,0.0509,data/crack_only_gan_optimized_1100/train/B/00129_local_refined_local_균열_ref_crack_25_jpg.rf.17f997d6fd816dae3b1300ae9f3d526d.jpg,data/crack_only_gan_optimized_1100/train/mask/00129_local_refined_local_균열_ref_crack_25_jpg.rf.17f997d6fd816dae3b1300ae9f3d526d.png,0.028457,local_refined,B_0475.png,B_0475.png,0.7631,0.21963411971856545,data/crack_only_square/train/B/균열_ref_crack_25_jpg.rf.17f997d6fd816dae3b1300ae9f3d526d.jpg
1.4679,균열,8,0.0349,data/crack_only_gan_optimized_1100/train/B/00099_local_refined_local_균열_ref_02437_jpg.rf.a6035b81c16c9b8b31046e2b66ea9735.jpg,data/crack_only_gan_optimized_1100/train/mask/00099_local_refined_local_균열_ref_02437_jpg.rf.a6035b81c16c9b8b31046e2b66ea9735.png,0.023755,local_refined,B_0476.png,B_0476.png,0.7862,0.22008637783236976,data/crack_only_square/train/B/균열_ref_02437_jpg.rf.a6035b81c16c9b8b31046e2b66ea9735.jpg
1.6327,균열,9,0.0379,data/crack_only_gan_optimized_1100/train/B/00093_local_refined_local_균열_ref_01367_jpg.rf.7706ea6951b9cf90c59a7236a8d935fa.jpg,data/crack_only_gan_optimized_1100/train/mask/00093_local_refined_local_균열_ref_01367_jpg.rf.7706ea6951b9cf90c59a7236a8d935fa.png,0.023235,local_refined,B_0477.png,B_0477.png,0.7929,0.22011575096610675,data/crack_only_square/train/B/균열_ref_01367_jpg.rf.7706ea6951b9cf90c59a7236a8d935fa.jpg
3.3191,균열,9,0.0690,data/crack_only_gan_optimized_1100/train/B/00021_local_refined_local_균열_ref_02447_jpg.rf.1105fe44eb74fa123bd50e3cf36566e5.jpg,data/crack_only_gan_optimized_1100/train/mask/00021_local_refined_local_균열_ref_02447_jpg.rf.1105fe44eb74fa123bd50e3cf36566e5.png,0.019758,local_refined,B_0478.png,B_0478.png,0.9071,0.2214550874784218,data/crack_only_square/train/B/균열_ref_02447_jpg.rf.1105fe44eb74fa123bd50e3cf36566e5.jpg
4.2667,균열,4,0.1252,data/crack_only_gan_optimized_1100/train/B/00035_local_refined_local_균열_ref_01384_jpg.rf.ce7dcbc1854af575798ddd37a050786c.jpg,data/crack_only_gan_optimized_1100/train/mask/00035_local_refined_local_균열_ref_01384_jpg.rf.ce7dcbc1854af575798ddd37a050786c.png,0.029351,local_refined,B_0479.png,B_0479.png,0.8803,0.22314120652565494,data/crack_only_square/train/B/균열_ref_01384_jpg.rf.ce7dcbc1854af575798ddd37a050786c.jpg
1.4831,균열,7,0.0537,data/crack_only_gan_optimized_1100/train/B/00112_local_refined_local_균열_ref_02430_jpg.rf.67e8c92a8b816e0266960623317c9481.jpg,data/crack_only_gan_optimized_1100/train/mask/00112_local_refined_local_균열_ref_02430_jpg.rf.67e8c92a8b816e0266960623317c9481.png,0.024658,local_refined,B_0480.png,B_0480.png,0.7788,0.2253648097572294,data/crack_only_square/train/B/균열_ref_02430_jpg.rf.67e8c92a8b816e0266960623317c9481.jpg
1.2423,균열,10,0.0299,data/crack_only_gan_optimized_1100/train/B/00102_local_refined_local_균열_ref_00725_jpg.rf.28a29c93dab88fe77702381d476ba84a.jpg,data/crack_only_gan_optimized_1100/train/mask/00102_local_refined_local_균열_ref_00725_jpg.rf.28a29c93dab88fe77702381d476ba84a.png,0.021521,local_refined,B_0481.png,B_0481.png,0.7837,0.22594711298286416,data/crack_only_square/train/B/균열_ref_00725_jpg.rf.28a29c93dab88fe77702381d476ba84a.jpg
1.9814,균열,6,0.0516,data/crack_only_gan_optimized_1100/train/B/00094_local_refined_local_균열_ref_05328_jpg.rf.ab17fac83de7778f122c8546f12eb991.jpg,data/crack_only_gan_optimized_1100/train/mask/00094_local_refined_local_균열_ref_05328_jpg.rf.ab17fac83de7778f122c8546f12eb991.png,0.026033,local_refined,B_0482.png,B_0482.png,0.7920,0.23123463191595484,data/crack_only_square/train/B/균열_ref_05328_jpg.rf.ab17fac83de7778f122c8546f12eb991.jpg
1.2000,균열,6,0.0321,data/crack_only_gan_optimized_1100/train/B/00134_local_refined_local_균열_ref_01709_jpg.rf.1db8b586aaff83b5c72abd73ed554f45.jpg,data/crack_only_gan_optimized_1100/train/mask/00134_local_refined_local_균열_ref_01709_jpg.rf.1db8b586aaff83b5c72abd73ed554f45.png,0.025454,local_refined,B_0483.png,B_0483.png,0.7578,0.2334137913375007,data/crack_only_square/train/B/균열_ref_01709_jpg.rf.1db8b586aaff83b5c72abd73ed554f45.jpg
1.4303,균열,10,0.0367,data/crack_only_gan_optimized_1100/train/B/00111_local_refined_local_균열_ref_02443_jpg.rf.f356c4cbec939aa4e3dcfdad9bd9e119.jpg,data/crack_only_gan_optimized_1100/train/mask/00111_local_refined_local_균열_ref_02443_jpg.rf.f356c4cbec939aa4e3dcfdad9bd9e119.png,0.022944,local_refined,B_0484.png,B_0484.png,0.7793,0.23389560718828117,data/crack_only_square/train/B/균열_ref_02443_jpg.rf.f356c4cbec939aa4e3dcfdad9bd9e119.jpg
1.8824,균열,4,0.0520,data/crack_only_gan_optimized_1100/train/B/00116_local_refined_local_균열_ref_01378_jpg.rf.b025513041bba03cd0263c41b200d9d5.jpg,data/crack_only_gan_optimized_1100/train/mask/00116_local_refined_local_균열_ref_01378_jpg.rf.b025513041bba03cd0263c41b200d9d5.png,0.027605,local_refined,B_0485.png,B_0485.png,0.7744,0.2344124005454999,data/crack_only_square/train/B/균열_ref_01378_jpg.rf.b025513041bba03cd0263c41b200d9d5.jpg
1.5648,균열,6,0.0404,data/crack_only_gan_optimized_1100/train/B/00117_local_refined_local_균열_ref_01366_jpg.rf.13bf6cb701aa7bdd850f28423a62f156.jpg,data/crack_only_gan_optimized_1100/train/mask/00117_local_refined_local_균열_ref_01366_jpg.rf.13bf6cb701aa7bdd850f28423a62f156.png,0.025850,local_refined,B_0486.png,B_0486.png,0.7727,0.2355202959374795,data/crack_only_square/train/B/균열_ref_01366_jpg.rf.13bf6cb701aa7bdd850f28423a62f156.jpg
1.9335,균열,6,0.0506,data/crack_only_gan_optimized_1100/train/B/00096_local_refined_local_균열_ref_02433_jpg.rf.2f8e74ece9848a3893afb416e366441b.jpg,data/crack_only_gan_optimized_1100/train/mask/00096_local_refined_local_균열_ref_02433_jpg.rf.2f8e74ece9848a3893afb416e366441b.png,0.026174,local_refined,B_0487.png,B_0487.png,0.7884,0.23565516387873248,data/crack_only_square/train/B/균열_ref_02433_jpg.rf.2f8e74ece9848a3893afb416e366441b.jpg
1.6364,균열,9,0.0343,data/crack_only_gan_optimized_1100/train/B/00062_local_refined_local_균열_ref_crack_6_jpg.rf.157cfdac9cc9b81db1b9adaed19eca4b.jpg,data/crack_only_gan_optimized_1100/train/mask/00062_local_refined_local_균열_ref_crack_6_jpg.rf.157cfdac9cc9b81db1b9adaed19eca4b.png,0.020308,local_refined,B_0488.png,B_0488.png,0.8223,0.2388919115775591,data/crack_only_square/train/B/균열_ref_crack_6_jpg.rf.157cfdac9cc9b81db1b9adaed19eca4b.jpg
2.2615,균열,4,0.0637,data/crack_only_gan_optimized_1100/train/B/00095_local_refined_local_균열_ref_01373_jpg.rf.c29149dc1b3565eb7fcc6610fc6d0480.jpg,data/crack_only_gan_optimized_1100/train/mask/00095_local_refined_local_균열_ref_01373_jpg.rf.c29149dc1b3565eb7fcc6610fc6d0480.png,0.028164,local_refined,B_0489.png,B_0489.png,0.7890,0.2391338736440712,data/crack_only_square/train/B/균열_ref_01373_jpg.rf.c29149dc1b3565eb7fcc6610fc6d0480.jpg
1.5202,균열,8,0.0373,data/crack_only_gan_optimized_1100/train/B/00108_local_refined_local_균열_ref_01047_jpg.rf.3b07bdba85fb85895407ccdef27a588d.jpg,data/crack_only_gan_optimized_1100/train/mask/00108_local_refined_local_균열_ref_01047_jpg.rf.3b07bdba85fb85895407ccdef27a588d.png,0.024561,local_refined,B_0490.png,B_0490.png,0.7815,0.2400912877076682,data/crack_only_square/train/B/균열_ref_01047_jpg.rf.3b07bdba85fb85895407ccdef27a588d.jpg
1.4545,균열,8,0.0289,data/crack_only_gan_optimized_1100/train/B/00064_local_refined_local_균열_ref_02085_jpg.rf.39b3f33ca87c03f5410ea9d8461b4753.jpg,data/crack_only_gan_optimized_1100/train/mask/00064_local_refined_local_균열_ref_02085_jpg.rf.39b3f33ca87c03f5410ea9d8461b4753.png,0.019844,local_refined,B_0491.png,B_0491.png,0.8210,0.24035899329768368,data/crack_only_square/train/B/균열_ref_02085_jpg.rf.39b3f33ca87c03f5410ea9d8461b4753.jpg
6.8085,균열,7,0.1087,data/crack_only_gan_optimized_1100/train/B/00013_local_refined_local_균열_ref_02435_jpg.rf.fe5a251d7fe4b2bfc8c1c1ac0f5a15a6.jpg,data/crack_only_gan_optimized_1100/train/mask/00013_local_refined_local_균열_ref_02435_jpg.rf.fe5a251d7fe4b2bfc8c1c1ac0f5a15a6.png,0.015962,local_refined,B_0492.png,B_0492.png,0.9512,0.24042401133792413,data/crack_only_square/train/B/균열_ref_02435_jpg.rf.fe5a251d7fe4b2bfc8c1c1ac0f5a15a6.jpg
1.2596,균열,9,0.0314,data/crack_only_gan_optimized_1100/train/B/00123_local_refined_local_균열_ref_05352_jpg.rf.8f5a33b44168c3df7b252b36a183977a.jpg,data/crack_only_gan_optimized_1100/train/mask/00123_local_refined_local_균열_ref_05352_jpg.rf.8f5a33b44168c3df7b252b36a183977a.png,0.023818,local_refined,B_0493.png,B_0493.png,0.7689,0.24363144359186734,data/crack_only_square/train/B/균열_ref_05352_jpg.rf.8f5a33b44168c3df7b252b36a183977a.jpg
3.0291,균열,9,0.0612,data/crack_only_gan_optimized_1100/train/B/00032_local_refined_local_균열_ref_01711_jpg.rf.78607fc40e640acdb7cce064333f65bc.jpg,data/crack_only_gan_optimized_1100/train/mask/00032_local_refined_local_균열_ref_01711_jpg.rf.78607fc40e640acdb7cce064333f65bc.png,0.019204,local_refined,B_0494.png,B_0494.png,0.8864,0.24553501074825432,data/crack_only_square/train/B/균열_ref_01711_jpg.rf.78607fc40e640acdb7cce064333f65bc.jpg
1.6623,균열,7,0.0429,data/crack_only_gan_optimized_1100/train/B/00113_local_refined_local_균열_ref_00751_jpg.rf.a6e5914e66a1ac66e7f622838cf6058d.jpg,data/crack_only_gan_optimized_1100/train/mask/00113_local_refined_local_균열_ref_00751_jpg.rf.a6e5914e66a1ac66e7f622838cf6058d.png,0.025818,local_refined,B_0495.png,B_0495.png,0.7779,0.2506936553220312,data/crack_only_square/train/B/균열_ref_00751_jpg.rf.a6e5914e66a1ac66e7f622838cf6058d.jpg
